F4;1;0.6;0
G4;1;0.6;0.6
A4;1;0.6;1.2
F4;1;0.6;1.8
F4;1;0.6;2.4
G4;1;0.6;3
A4;1;0.6;3.6
F4;1;0.6;4.2
A4;1;0.6;4.8
Bb4;1;0.6;5.4
C5;2;1.2;6
A4;1;0.6;7.2
Bb4;1;0.6;7.8
C5;2;1.2;8.4
C5;0.75;0.45;9.6
D5;0.25;0.15;10.05
C5;0.5;0.3;10.2
Bb4;0.5;0.3;10.5
A4;1;0.6;10.8
F4;1;0.6;11.4
C5;0.75;0.45;12
D5;0.25;0.15;12.45
C5;0.5;0.3;12.6
Bb4;0.5;0.3;12.9
A4;1;0.6;13.2
F4;1;0.6;13.8
F4;1;0.6;14.4
C4;1;0.6;15
F4;2;1.2;15.6
F4;1;0.6;16.8
C4;1;0.6;17.4
F4;2;1.2;18
